job-ID,prior,name,user,state,submit/start,at,queue,jclass,slots,ja-task-ID
------------------------------------------------------------------------------------------------------------------------------------------------
r,09/21/2026,11:31:45,gpu@node1r02.ecdf.ed.ac.uk,32
58788982,0.06127,QLOGIN,dzhiguno,r,09/21/2026,11:12:16,eddie@node1j24.ecdf.ed.ac.uk,32
58948163,0.05590,getLiftOve,rzhao4,r,09/22/2026,09:18:17,eddie@node1q03.ecdf.ed.ac.uk,10
58756769,0.05509,kv_runner1,s2630843,r,09/21/2026,03:56:53,gpu@node1p02.ecdf.ed.ac.uk,2
58948165,0.05507,mtan,s2520601,r,09/22/2026,09:18:32,gpu@node1p05.ecdf.ed.ac.uk,1
58938201,0.05496,QLOGIN,s2673716,r,09/22/2026,08:20:38,gpu@node1g07.ecdf.ed.ac.uk,4
58931761,0.05477,calvados_s,s2747831,r,09/22/2026,07:56:24,gpu@node1q08.ecdf.ed.ac.uk,1
58669744,0.05436,RSM_int_me,jricha3,r,09/21/2026,11:32:27,gpu@node1r03.ecdf.ed.ac.uk,32
58788447,0.05392,RSM_int_me,jricha3,r,09/21/2026,09:49:17,gpu@node1p01.ecdf.ed.ac.uk,32
58788506,0.05185,QLOGIN,crobert,r,09/21/2026,09:58:42,eddie@node1j15.ecdf.ed.ac.uk,1
58776521,0.05168,sim_8192_1,s2871218,r,09/21/2026,05:12:05,gpu@node1o17.ecdf.ed.ac.uk,1
58776809,0.05144,sim_8192_1,sbenavid,r,09/21/2026,05:12:05,gpu@node1q08.ecdf.ed.ac.uk,1
58788489,0.05130,Ti4O8-C12-,s1829244,r,09/21/2026,09:51:10,eddie@node1k14.ecdf.ed.ac.uk,2
58788362,0.04856,rRSS,crobert,r,09/21/2026,10:58:10,eddie@node1l06.ecdf.ed.ac.uk,20
58789060,0.04854,SimuPhyloE,gclarte,r,09/21/2026,13:09:53,eddie@node1s11.ecdf.ed.ac.uk,31
58790280,0.04688,ev_grl_gpu,s1904451,r,09/21/2026,12:57:11,gpu@node1p06.ecdf.ed.ac.uk,1
58776363,0.04208,kv_runner1,s2630843,r,09/21/2026,08:35:13,gpu@node1p01.ecdf.ed.ac.uk,2
58788491,0.04116,Ti4O8-C12-,s1829244,r,09/21/2026,09:52:26,eddie@node1n09.ecdf.ed.ac.uk,2
58893618,0.03877,Pan_1,s2745005,r,09/22/2026,04:48:09,eddie@node1q14.ecdf.ed.ac.uk,24
58790902,0.03866,perm-windo,v1malmar,r,09/22/2026,00:57:18,gpu@node1g07.ecdf.ed.ac.uk,8
58791057,0.03791,r_512_d_1d,sbenavid,r,09/22/2026,03:15:18,gpu@node1g06.ecdf.ed.ac.uk,1
58792829,0.03790,S0_0_vf_50,adixon3,r,09/22/2026,01:25:03,gpu@node1s04.ecdf.ed.ac.uk,1
58792868,0.03777,S0_0_vf_50,adixon3,r,09/22/2026,02:58:18,gpu@node1p07.ecdf.ed.ac.uk,1
58792888,0.03745,S0_0_vf_50,adixon3,r,09/22/2026,03:58:18,gpu@node1q07.ecdf.ed.ac.uk,1
58940456,0.00574,L4T2128R1x,apikelne,r,09/22/2026,08:28:38,eddie@node1e03.ecdf.ed.ac.uk,16
58940457,0.00574,L4T2128R1x,apikelne,r,09/22/2026,08:28:38,eddie@node1d09.ecdf.ed.ac.uk,16
58940458,0.00574,L4T2128R1x,apikelne,r,09/22/2026,08:28:38,eddie@node1d01.ecdf.ed.ac.uk,16
58940459,0.00574,L4T2128R1x,apikelne,r,09/22/2026,08:28:38,eddie@node1e07.ecdf.ed.ac.uk,16
58940460,0.00574,L4T2128R1x,apikelne,r,09/22/2026,08:28:38,eddie@node1d09.ecdf.ed.ac.uk,16
58785897,0.00573,pvb_S0,wwong3,r,09/20/2026,23:22:10,eddie@node1s09.ecdf.ed.ac.uk,16
58664142,0.00571,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,10,13
58825751,0.00569,MC-8-Co-op,s2441545,r,09/22/2026,08:16:54,eddie@node1j19.ecdf.ed.ac.uk,16
58777989,0.00569,step7_gate,lwong4,r,09/21/2026,23:55:43,eddie@node1s17.ecdf.ed.ac.uk,8,324
58777989,0.00568,step7_gate,lwong4,r,09/21/2026,23:46:28,eddie@node1m14.ecdf.ed.ac.uk,8,323
58664142,0.00567,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m08.ecdf.ed.ac.uk,10,14
58785916,0.00566,heme_S0,wwong3,r,09/20/2026,23:23:40,eddie@node1k16.ecdf.ed.ac.uk,16
58825739,0.00564,MC-8-Na-op,s2441545,r,09/22/2026,06:17:24,eddie@node1j27.ecdf.ed.ac.uk,16
58664142,0.00562,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,10,15
58825766,0.00561,MC-10-Li-o,s2441545,r,09/22/2026,08:31:53,eddie@node1o14.ecdf.ed.ac.uk,16
58825762,0.00560,MC-9-Ni-op,s2441545,r,09/22/2026,08:25:08,eddie@node1h23.ecdf.ed.ac.uk,16
58664142,0.00559,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m09.ecdf.ed.ac.uk,10,16
58664142,0.00555,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,10,17
58825770,0.00553,MC-10-Cu-o,s2441545,r,09/22/2026,08:40:23,eddie@node1r05.ecdf.ed.ac.uk,16
58664142,0.00552,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,10,18
58664142,0.00549,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m08.ecdf.ed.ac.uk,10,19
58664142,0.00546,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,10,20
58664142,0.00546,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m09.ecdf.ed.ac.uk,10,21
58664142,0.00546,Experiment,s2060501,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,10,22
58825733,0.00544,MC-8-Li-op,s2441545,r,09/22/2026,05:31:54,eddie@node1h04.ecdf.ed.ac.uk,16
58793806,0.00544,QLOGIN,s1613478,r,09/21/2026,17:29:28,gpu@node1g02.ecdf.ed.ac.uk,16
58777989,0.00537,step7_gate,lwong4,r,09/21/2026,21:22:16,eddie@node1s14.ecdf.ed.ac.uk,8,267
58777989,0.00537,step7_gate,lwong4,r,09/21/2026,21:22:16,eddie@node1m14.ecdf.ed.ac.uk,8,268
58777989,0.00537,step7_gate,lwong4,r,09/21/2026,21:22:16,eddie@node1s20.ecdf.ed.ac.uk,8,269
58777989,0.00536,step7_gate,lwong4,r,09/21/2026,21:30:10,eddie@node1r20.ecdf.ed.ac.uk,8,317
58792778,0.00521,SimuPhyloE,gclarte,r,09/22/2026,14:04:47,eddie@node1n09.ecdf.ed.ac.uk,31
58825730,0.00516,MC-3-Co-op,s2441545,r,09/22/2026,03:19:33,eddie@node1j19.ecdf.ed.ac.uk,16
58982942,0.00512,sim-events,jprentic,r,09/22/2026,13:40:41,eddie@node1q15.ecdf.ed.ac.uk,16,1
58777989,0.00503,step7_gate,lwong4,r,09/21/2026,17:39:19,eddie@node1m15.ecdf.ed.ac.uk,8,255
58983179,0.00491,GO-COOH-05,s2590260,r,09/22/2026,14:36:28,eddie@node1k19.ecdf.ed.ac.uk,16
58982733,0.00489,RM_OmykA_r,zjiao,r,09/22/2026,12:52:35,eddie@node1q02.ecdf.ed.ac.uk,32
58778195,0.00486,MC-43-Co-o,s2441545,r,09/20/2026,14:57:44,eddie@node1s16.ecdf.ed.ac.uk,16
58785893,0.00483,peb_S0,wwong3,r,09/20/2026,22:33:56,eddie@node1n09.ecdf.ed.ac.uk,16
58794318,0.00482,O08,s2463047,r,09/21/2026,17:56:39,eddie@node1r19.ecdf.ed.ac.uk,32
58940462,0.00479,L4T2128R1x,apikelne,r,09/22/2026,08:33:38,eddie@node1f01.ecdf.ed.ac.uk,16
58940461,0.00479,L4T2128R1x,apikelne,r,09/22/2026,08:30:08,eddie@node1k13.ecdf.ed.ac.uk,16
58785894,0.00478,pub_T1,wwong3,r,09/20/2026,22:41:41,eddie@node1m08.ecdf.ed.ac.uk,16
58779260,0.00478,MC-45-Cu-o,s2441545,r,09/20/2026,17:47:39,eddie@node1j28.ecdf.ed.ac.uk,16
58823977,0.00478,g16a_nitro,s2759967,r,09/21/2026,22:05:16,eddie@node1s15.ecdf.ed.ac.uk,8
58785892,0.00471,peb_T1,wwong3,r,09/20/2026,22:30:26,eddie@node1k14.ecdf.ed.ac.uk,16
58785891,0.00471,pcb_S0,wwong3,r,09/20/2026,22:29:56,eddie@node1n12.ecdf.ed.ac.uk,16
58940463,0.00469,L4T2128R1x,apikelne,r,09/22/2026,08:34:23,eddie@node1d06.ecdf.ed.ac.uk,16
58940464,0.00469,L4T2128R1x,apikelne,r,09/22/2026,08:34:23,eddie@node1f03.ecdf.ed.ac.uk,16
58825727,0.00466,MC-3-Mg-re,s2441545,r,09/22/2026,00:18:58,eddie@node1l27.ecdf.ed.ac.uk,16
58792787,0.00455,str_Combin,s2742483,r,09/21/2026,15:58:14,eddie@node1m11.ecdf.ed.ac.uk,8
58940465,0.00450,L4T2128R1x,apikelne,r,09/22/2026,08:34:38,eddie@node1e05.ecdf.ed.ac.uk,16
58940466,0.00450,L4T2128R1x,apikelne,r,09/22/2026,08:34:38,eddie@node1d10.ecdf.ed.ac.uk,16
58982984,0.00436,calval,s2441782,r,09/22/2026,13:58:17,eddie@node1l09.ecdf.ed.ac.uk,8,1
58940467,0.00433,L4T2128R1x,apikelne,r,09/22/2026,08:34:54,eddie@node1e02.ecdf.ed.ac.uk,16
58940468,0.00433,L4T2128R1x,apikelne,r,09/22/2026,08:34:54,eddie@node1e04.ecdf.ed.ac.uk,16
58788669,0.00429,EVMUTATION,blivesey,r,09/22/2026,09:08:32,eddie@node1i02.ecdf.ed.ac.uk,2,252
58826226,0.00428,dump.sh,fturner,r,09/21/2026,22:37:56,staging@node1f17.ecdf.ed.ac.uk,1
58788669,0.00428,EVMUTATION,blivesey,r,09/22/2026,08:56:20,eddie@node1i16.ecdf.ed.ac.uk,2,251
58940478,0.00426,L4T2128R1x,apikelne,r,09/22/2026,09:17:47,eddie@node1f05.ecdf.ed.ac.uk,16
58983098,0.00425,nf-estimat,s2211259,r,09/22/2026,14:15:56,igmm_long@node1h27.ecdf.ed.ac.,8
58940475,0.00424,L4T2128R1x,apikelne,r,09/22/2026,09:07:17,eddie@node1i17.ecdf.ed.ac.uk,16
58940474,0.00423,L4T2128R1x,apikelne,r,09/22/2026,09:01:22,eddie@node1d02.ecdf.ed.ac.uk,16
58940469,0.00418,L4T2128R1x,apikelne,r,09/22/2026,08:35:23,eddie@node1d03.ecdf.ed.ac.uk,16
58940470,0.00418,L4T2128R1x,apikelne,r,09/22/2026,08:35:23,eddie@node1f04.ecdf.ed.ac.uk,16
58788669,0.00417,EVMUTATION,blivesey,r,09/22/2026,07:56:24,eddie@node1j18.ecdf.ed.ac.uk,2,249
58794320,0.00415,O09,s2463047,r,09/21/2026,17:57:03,eddie@node1h14.ecdf.ed.ac.uk,32
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m09.ecdf.ed.ac.uk,1,5245
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,1,5246
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,1,5247
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,1,5248
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,1,5249
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,1,5250
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,1,5251
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m08.ecdf.ed.ac.uk,1,5252
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,1,5253
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,1,5254
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,1,5255
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m08.ecdf.ed.ac.uk,1,5256
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m09.ecdf.ed.ac.uk,1,5257
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m10.ecdf.ed.ac.uk,1,5258
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m11.ecdf.ed.ac.uk,1,5259
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m12.ecdf.ed.ac.uk,1,5260
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m09.ecdf.ed.ac.uk,1,5261
58655621,0.00408,runlisfloo,awilso19,r,09/17/2026,09:39:30,eddie@node1m08.ecdf.ed.ac.uk,1,5262
58788669,0.00408,EVMUTATION,blivesey,r,09/22/2026,07:08:24,eddie@node1n02.ecdf.ed.ac.uk,2,245
58655621,0.00407,runlisfloo,awilso19,r,09/17/2026,09:35:45,eddie@node1m21.ecdf.ed.ac.uk,1,5244
58655621,0.00406,runlisfloo,awilso19,r,09/17/2026,09:29:10,eddie@node1n02.ecdf.ed.ac.uk,1,5243
58789062,0.00406,SimuPhyloE,gclarte,r,09/21/2026,15:15:04,eddie@node1p10.ecdf.ed.ac.uk,31
58788669,0.00405,EVMUTATION,blivesey,r,09/22/2026,07:08:09,eddie@node1k07.ecdf.ed.ac.uk,2,244
58940473,0.00405,L4T2128R1x,apikelne,r,09/22/2026,08:37:08,eddie@node1j22.ecdf.ed.ac.uk,16
58940472,0.00405,L4T2128R1x,apikelne,r,09/22/2026,08:36:53,eddie@node1l01.ecdf.ed.ac.uk,16
58940471,0.00405,L4T2128R1x,apikelne,r,09/22/2026,08:35:38,eddie@node1e09.ecdf.ed.ac.uk,16
58793422,0.00404,QLOGIN,s2715192,r,09/21/2026,17:02:39,igmm_long@node1h02.ecdf.ed.ac.,1
58788669,0.00401,EVMUTATION,blivesey,r,09/22/2026,06:07:39,eddie@node1j17.ecdf.ed.ac.uk,2,237
58785886,0.00401,prfmn_T1,wwong3,r,09/20/2026,21:55:56,eddie@node1k18.ecdf.ed.ac.uk,16
58788669,0.00400,EVMUTATION,blivesey,r,09/22/2026,05:59:09,eddie@node1j19.ecdf.ed.ac.uk,2,236
58788669,0.00400,EVMUTATION,blivesey,r,09/22/2026,05:55:24,eddie@node1k02.ecdf.ed.ac.uk,2,233
58983136,0.00397,nf-NFCORE_,s2589580,r,09/22/2026,14:24:54,igmm_long@node1a08.ecdf.ed.ac.,6
58655621,0.00393,runlisfloo,awilso19,r,09/17/2026,08:02:59,eddie@node1n01.ecdf.ed.ac.uk,1,5242
58788669,0.00393,EVMUTATION,blivesey,r,09/22/2026,05:24:54,eddie@node1j08.ecdf.ed.ac.uk,2,229
58655621,0.00393,runlisfloo,awilso19,r,09/17/2026,07:58:29,eddie@node1n01.ecdf.ed.ac.uk,1,5240
58655621,0.00393,runlisfloo,awilso19,r,09/17/2026,07:58:29,eddie@node1n01.ecdf.ed.ac.uk,1,5241
58793294,0.00391,lmfit_R,s2101370,r,09/21/2026,16:10:28,igmm_long@node1c04.ecdf.ed.ac.,1
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:49:14,eddie@node1n01.ecdf.ed.ac.uk,1,5237
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5229
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5230
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5231
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5232
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5233
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5234
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:46:29,eddie@node1n08.ecdf.ed.ac.uk,1,5235
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:47:44,eddie@node1n08.ecdf.ed.ac.uk,1,5236
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:53:44,eddie@node1n01.ecdf.ed.ac.uk,1,5238
58655621,0.00391,runlisfloo,awilso19,r,09/17/2026,07:54:59,eddie@node1n01.ecdf.ed.ac.uk,1,5239
58788669,0.00390,EVMUTATION,blivesey,r,09/22/2026,04:49:09,eddie@node1i13.ecdf.ed.ac.uk,2,225
58788669,0.00387,EVMUTATION,blivesey,r,09/22/2026,04:30:34,eddie@node1n03.ecdf.ed.ac.uk,2,221
58788669,0.00386,EVMUTATION,blivesey,r,09/22/2026,04:47:24,eddie@node1j05.ecdf.ed.ac.uk,2,224
58785890,0.00385,pcb_T1,wwong3,r,09/20/2026,21:56:11,eddie@node1k15.ecdf.ed.ac.uk,16
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5220
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5221
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5222
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5223
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5224
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5225
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5226
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:56:14,eddie@node1m19.ecdf.ed.ac.uk,1,5227
58794322,0.00383,O10,s2463047,r,09/21/2026,17:57:08,eddie@node1r12.ecdf.ed.ac.uk,32
58655621,0.00383,runlisfloo,awilso19,r,09/17/2026,06:59:29,eddie@node1n01.ecdf.ed.ac.uk,1,5228
58788669,0.00381,EVMUTATION,blivesey,r,09/22/2026,03:49:03,eddie@node1n04.ecdf.ed.ac.uk,2,217
58788669,0.00381,EVMUTATION,blivesey,r,09/22/2026,03:48:48,eddie@node1k02.ecdf.ed.ac.uk,2,216
58788669,0.00380,EVMUTATION,blivesey,r,09/22/2026,03:42:18,eddie@node1j04.ecdf.ed.ac.uk,2,214
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:29:12,eddie@node1n07.ecdf.ed.ac.uk,1,5211
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:29:12,eddie@node1n07.ecdf.ed.ac.uk,1,5212
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:29:12,eddie@node1n07.ecdf.ed.ac.uk,1,5213
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:30:57,eddie@node1n07.ecdf.ed.ac.uk,1,5214
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:30:57,eddie@node1n07.ecdf.ed.ac.uk,1,5215
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:30:57,eddie@node1n07.ecdf.ed.ac.uk,1,5216
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:30:57,eddie@node1m23.ecdf.ed.ac.uk,1,5217
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:31:27,eddie@node1n07.ecdf.ed.ac.uk,1,5218
58655621,0.00379,runlisfloo,awilso19,r,09/17/2026,06:31:27,eddie@node1n07.ecdf.ed.ac.uk,1,5219
58788669,0.00377,EVMUTATION,blivesey,r,09/22/2026,03:23:33,eddie@node1m06.ecdf.ed.ac.uk,2,211
58788607,0.00375,MC-6-Ni-op,s2441545,r,09/21/2026,10:45:05,eddie@node1j23.ecdf.ed.ac.uk,16
58788608,0.00375,MC-6-Co-op,s2441545,r,09/21/2026,10:45:05,eddie@node1l10.ecdf.ed.ac.uk,16
58788669,0.00374,EVMUTATION,blivesey,r,09/22/2026,02:59:03,eddie@node1m05.ecdf.ed.ac.uk,2,206
58982980,0.00372,QLOGIN,ehumble,r,09/22/2026,13:55:03,staging@node1f14.ecdf.ed.ac.uk,1
58788611,0.00370,MC-9-Co-op,s2441545,r,09/21/2026,10:45:20,eddie@node1k14.ecdf.ed.ac.uk,16
58788630,0.00366,MC-15-Co-o,s2441545,r,09/21/2026,10:45:50,eddie@node1m03.ecdf.ed.ac.uk,16
58788631,0.00366,MC-16-Li-o,s2441545,r,09/21/2026,10:45:50,eddie@node1l03.ecdf.ed.ac.uk,16
58788632,0.00366,MC-16-Co-f,s2441545,r,09/21/2026,10:45:50,eddie@node1j11.ecdf.ed.ac.uk,16
58794324,0.00366,O11,s2463047,r,09/21/2026,18:10:04,eddie@node1r07.ecdf.ed.ac.uk,32
58655621,0.00361,runlisfloo,awilso19,r,09/17/2026,04:34:39,eddie@node1n03.ecdf.ed.ac.uk,1,5210
58655621,0.00361,runlisfloo,awilso19,r,09/17/2026,04:32:39,eddie@node1n06.ecdf.ed.ac.uk,1,5209
58655621,0.00361,runlisfloo,awilso19,r,09/17/2026,04:31:09,eddie@node1n03.ecdf.ed.ac.uk,1,5207
58655621,0.00361,runlisfloo,awilso19,r,09/17/2026,04:31:24,eddie@node1n06.ecdf.ed.ac.uk,1,5208
58655621,0.00359,runlisfloo,awilso19,r,09/17/2026,04:28:54,eddie@node1n06.ecdf.ed.ac.uk,1,5205
58655621,0.00359,runlisfloo,awilso19,r,09/17/2026,04:29:54,eddie@node1n06.ecdf.ed.ac.uk,1,5206
58983169,0.00359,gpu_mig-ch,s1948145,r,09/22/2026,14:33:32,gpu@node1g02.ecdf.ed.ac.uk,1
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:22:09,eddie@node1n04.ecdf.ed.ac.uk,1,5201
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:22:24,eddie@node1n04.ecdf.ed.ac.uk,1,5202
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:23:39,eddie@node1n04.ecdf.ed.ac.uk,1,5203
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:23:39,eddie@node1n07.ecdf.ed.ac.uk,1,5204
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:18:39,eddie@node1n07.ecdf.ed.ac.uk,1,5197
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:19:09,eddie@node1n07.ecdf.ed.ac.uk,1,5198
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:19:54,eddie@node1n07.ecdf.ed.ac.uk,1,5199
58655621,0.00358,runlisfloo,awilso19,r,09/17/2026,04:20:24,eddie@node1n07.ecdf.ed.ac.uk,1,5200
58983173,0.00356,QLOGIN,s2037423,r,09/22/2026,14:34:35,staging@node1f17.ecdf.ed.ac.uk,1
58983106,0.00356,CustomizeC,s2309335,r,09/22/2026,14:18:10,eddie@node1k02.ecdf.ed.ac.uk,1
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5188
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5189
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5190
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5191
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5192
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5193
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5194
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:09:30,eddie@node1n01.ecdf.ed.ac.uk,1,5195
58655621,0.00355,runlisfloo,awilso19,r,09/17/2026,04:14:45,eddie@node1n07.ecdf.ed.ac.uk,1,5196
58788083,0.00354,ce2,gl03pi18,r,09/21/2026,23:31:15,eddie@node1l14.ecdf.ed.ac.uk,8
58983182,0.00354,QLOGIN,dmccormi,r,09/22/2026,14:36:14,eddie@node1j24.ecdf.ed.ac.uk,1
58794326,0.00353,O12,s2463047,r,09/21/2026,18:10:04,eddie@node1s20.ecdf.ed.ac.uk,32
58983317,0.00349,QLOGIN,s2587593,r,09/22/2026,14:43:34,staging@node1f17.ecdf.ed.ac.uk,1
58655621,0.00349,runlisfloo,awilso19,r,09/17/2026,03:16:15,eddie@node1n04.ecdf.ed.ac.uk,1,5186
58655621,0.00349,runlisfloo,awilso19,r,09/17/2026,03:20:00,eddie@node1n04.ecdf.ed.ac.uk,1,5187
58655621,0.00346,runlisfloo,awilso19,r,09/15/2026,14:11:19,eddie@node1m24.ecdf.ed.ac.uk,1,4002
58788086,0.00343,ce2,gl03pi18,r,09/21/2026,23:34:50,eddie@node1l11.ecdf.ed.ac.uk,8
58972806,0.00342,Extraction,jdibble,r,09/22/2026,11:20:50,igmm_long@node1a05.ecdf.ed.ac.,16
58655621,0.00341,runlisfloo,awilso19,r,09/17/2026,02:24:45,eddie@node1n08.ecdf.ed.ac.uk,1,5180
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:22:00,eddie@node1n08.ecdf.ed.ac.uk,1,5179
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:28:30,eddie@node1m18.ecdf.ed.ac.uk,1,5181
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:28:30,eddie@node1m18.ecdf.ed.ac.uk,1,5182
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:28:30,eddie@node1m18.ecdf.ed.ac.uk,1,5183
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:28:30,eddie@node1m18.ecdf.ed.ac.uk,1,5184
58655621,0.00340,runlisfloo,awilso19,r,09/17/2026,02:28:30,eddie@node1m18.ecdf.ed.ac.uk,1,5185
58788147,0.00337,ce1,gl03pi9,r,09/21/2026,23:37:46,eddie@node1l17.ecdf.ed.ac.uk,8
58655621,0.00335,runlisfloo,awilso19,r,09/17/2026,01:49:15,eddie@node1n06.ecdf.ed.ac.uk,1,5178
58655621,0.00335,runlisfloo,awilso19,r,09/17/2026,01:48:49,eddie@node1n05.ecdf.ed.ac.uk,1,5177
58982780,0.00334,C9_freq,s2149510,r,09/22/2026,13:07:02,eddie@node1j10.ecdf.ed.ac.uk,16
58655621,0.00332,runlisfloo,awilso19,r,09/17/2026,01:36:19,eddie@node1n05.ecdf.ed.ac.uk,1,5176
